rank,content_id,client_id,model_score,suggested_action,reason_codes,stale_but_visible,model_decline_risk_high,ctr_underperforming_for_position,recent_click_drop,syndicated_not_owned,too_new_unstable,needs_verification_before_trusting,content_type,main_intent,impressions_90d,clicks_90d,avg_position,ctr,days_since_last_update,content_age_days,trend_direction
131,content_a2debfd76118,client_6208ef0f77,0.9848379836062862,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,2467,2,42.5,0.08,104,216,down
132,content_2f8055477fff,client_6208ef0f77,0.984549958219554,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,11780,9,20.9,0.08,104,286,stable
133,content_1609426dd7d8,client_6208ef0f77,0.9845105260219936,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,informational,5034,1,32.0,0.02,104,287,down
134,content_8279726d9928,client_4e07408562,0.9844906668837932,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,commercial,36796,188,3.8,0.51,20,421,down
135,content_cb44903ae1d9,client_6208ef0f77,0.9842788567117137,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,commercial,3415,5,18.8,0.15,104,229,down
136,content_f344ebbfbffd,client_6208ef0f77,0.9842651042771403,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,informational,1006,0,11.7,0.0,104,211,down
137,content_98a9e7681e83,client_6208ef0f77,0.9842029170216128,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,8660,52,14.8,0.6,104,286,down
138,content_36ff89c8214e,client_19581e27de,0.9827889607786628,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,True,True,True,True,False,False,False,keyword article,informational,295097,154,7.3,0.05,104,144,stable
139,content_180bbd158afb,client_6208ef0f77,0.9826026471095363,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,commercial,39825,379,14.2,0.95,104,299,down
140,content_6e63c41683f9,client_6208ef0f77,0.9824924856490899,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,informational,2137,0,31.5,0.0,104,216,stable
141,content_8baf0753770f,client_6208ef0f77,0.9823662810090485,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,commercial,15635,20,24.5,0.13,104,223,stable
142,content_cbd93118300b,client_19581e27de,0.9816954603721403,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,transactional,145292,662,3.3,0.46,104,313,down
143,content_f988b4cba4ea,client_6208ef0f77,0.9813302743725105,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,informational,16045,2,40.8,0.01,104,153,down
144,content_a179d79bf1f9,client_6208ef0f77,0.9806758562527103,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,transactional,7719,14,20.5,0.18,104,300,stable
145,content_249fec126698,client_6208ef0f77,0.9806673604838251,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,11788,20,35.0,0.17,104,211,down
146,content_365128b9f3b7,client_6208ef0f77,0.9795507421696832,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,80377,104,35.0,0.13,104,144,down
147,content_4ddeecdba2f1,client_6208ef0f77,0.9793820718919808,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,True,True,True,True,False,False,False,keyword article,informational,2380,2,16.7,0.08,104,148,down
148,content_777f6b11a8eb,client_4e07408562,0.9792905720086805,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,10730,130,4.9,1.21,7,230,down
149,content_0f385ef87078,client_6208ef0f77,0.9791292716361237,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,1766,6,13.8,0.34,20,104,stable
150,content_972024c71036,client_6208ef0f77,0.9788886376987749,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,12495,5,38.3,0.04,20,98,down
151,content_a8d3715106dc,client_6208ef0f77,0.9787857552691499,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,21934,58,13.2,0.26,104,299,stable
152,content_dd635253d90e,client_6208ef0f77,0.9787754309040075,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,commercial,33286,5,4.6,0.02,104,139,up
153,content_a2c11033aec7,client_6208ef0f77,0.9786581429478174,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,True,True,True,True,False,False,False,keyword article,informational,965,1,17.6,0.1,104,216,stable
154,content_51bb0bff5aed,client_6208ef0f77,0.9780727856428989,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,True,True,True,True,False,False,False,keyword article,informational,2993,2,13.0,0.07,104,299,down
155,content_6cda6fc638ca,client_6208ef0f77,0.9779816776436376,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,commercial,10849,26,32.2,0.24,104,223,stable
156,content_6e0da6acaf48,client_6208ef0f77,0.9772797824793144,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,12538,54,23.1,0.43,104,125,stable
157,content_05965239cb9b,client_b4944c6ff0,0.9766051333901677,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,commercial,32678,271,4.1,0.83,20,112,down
158,content_991da9a1aaab,client_4e07408562,0.9764776817371176,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,28711,275,7.3,0.96,25,326,down
159,content_1f96b4672b47,client_6208ef0f77,0.9763548068579221,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,informational,1832,1,19.5,0.05,104,287,down
160,content_cdedc5993642,client_6208ef0f77,0.9757556321935782,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,30109,220,8.6,0.73,20,118,down
161,content_23d452af4198,client_349c41201b,0.9751208753657602,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,commercial,117948,912,2.4,0.77,20,111,up
162,content_e6da8ebfca0f,client_6208ef0f77,0.9747874175127991,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,21855,36,30.9,0.16,104,229,stable
163,content_f4382a167e63,client_6208ef0f77,0.9747435092131198,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position|recent_click_drop,True,True,True,True,False,False,False,keyword article,informational,14954,3,25.1,0.02,104,287,down
164,content_72965b6f147d,client_19581e27de,0.9745066054588372,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,transactional,25251,207,2.0,0.82,104,330,down
165,content_18f078376599,client_6208ef0f77,0.9740659059123142,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,transactional,5709,24,22.0,0.42,104,236,down
166,content_e882613370a4,client_6208ef0f77,0.9738880915990291,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,20275,103,29.5,0.51,104,223,up
167,content_334c10bf5d51,client_6208ef0f77,0.9733605914352881,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,1572,3,23.9,0.19,104,229,stable
168,content_befb04655cb5,client_6208ef0f77,0.9732064252414293,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,18439,142,18.0,0.77,104,124,down
169,content_70dba941a4cd,client_6208ef0f77,0.9731327693137058,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,commercial,4368,2,41.2,0.05,104,151,down
170,content_ac1eb519d342,client_6208ef0f77,0.973087921903995,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,19130,13,47.6,0.07,104,125,down
171,content_07f2e7a6f38a,client_19581e27de,0.9729029796987325,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,transactional,101078,856,2.7,0.85,104,313,stable
172,content_6e9940e5601b,client_6208ef0f77,0.9726304399042166,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,22699,100,8.8,0.44,104,124,down
173,content_100f250545e6,client_6208ef0f77,0.9725649055174319,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,transactional,81561,364,31.1,0.45,104,300,down
174,content_ed1d32ab375d,client_6208ef0f77,0.9724480243608227,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,19989,8,26.1,0.04,104,299,down
175,content_9762f75ff577,client_6208ef0f77,0.9723994828930138,refresh_priority_review,stale_but_visible|model_decline_risk_high|ctr_underperforming_for_position,True,True,True,False,False,False,False,keyword article,informational,29196,5,42.8,0.02,104,216,down
176,content_c68f4422af30,client_6208ef0f77,0.972360381792015,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,commercial,19037,237,8.2,1.24,104,216,stable
177,content_ffec3ebb6db9,client_6208ef0f77,0.9723014309204288,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,2583,4,19.6,0.15,104,223,down
178,content_4ef3e84d988c,client_6208ef0f77,0.9721978912222173,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,commercial,6203,13,23.7,0.21,104,236,stable
179,content_35e6edbb0a2d,client_349c41201b,0.9720943680015234,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,3115,5,23.7,0.16,20,144,stable
180,content_1e1bd14d7f3b,client_6208ef0f77,0.9720342993747796,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,1807,4,18.9,0.22,104,216,down
181,content_d17681677e69,client_19581e27de,0.9700172004423286,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,commercial,201584,487,5.8,0.24,104,313,stable
182,content_6037aa0e513d,client_6208ef0f77,0.9699020755959982,refresh_priority_review,stale_but_visible|model_decline_risk_high|recent_click_drop,True,True,False,True,False,False,False,keyword article,informational,12322,80,16.5,0.65,104,223,stable
183,content_53b3c3f78b93,client_6208ef0f77,0.9698567234814911,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,6191,20,14.0,0.32,104,216,stable
184,content_6cdd24c40f24,client_7f2253d7e2,0.9691286750805026,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,8143,82,8.0,1.01,20,224,down
185,content_1a73ab830798,client_6208ef0f77,0.9688662109045784,refresh_priority_review,stale_but_visible|model_decline_risk_high,True,True,False,False,False,False,False,keyword article,informational,95123,82,25.9,0.09,104,144,stable
186,content_66b4046cc144,client_7f2253d7e2,0.9677566134800184,investigate_quiet_risk,model_decline_risk_high|recent_click_drop,False,True,False,True,False,False,False,keyword article,informational,217415,71,26.6,0.03,20,225,down
